Name,Team,PA,1B,2B,3B,HR,BB,SO,FB%,GB%,NameASCII,PlayerId,MLBAMID
"Nick Castellanos","PHI",558,98,27,0,13,29,130,0.381313131,0.419191919,"Nick Castellanos",11737,592206
"Jason Delay","PIT",167,26,6,0,1,9,50,0.38095238,0.419047619,"Jason Delay",19806,641511
"Trevor Larnach","MIN",180,19,13,0,5,18,57,0.39047619,0.419047619,"Trevor Larnach",21501,663616
"Willi Castro","DET",392,60,18,2,8,15,82,0.355633802,0.419014084,"Willi Castro",17338,650489
"Kolten Wong","MIL",497,65,24,4,15,46,88,0.368421052,0.418128654,"Kolten Wong",12532,543939
"Andrew McCutchen","MIL",580,80,25,0,17,57,124,0.374683544,0.417721518,"Andrew McCutchen",9847,457705
"Jeimer Candelario","DET",467,59,19,2,13,28,109,0.395061728,0.416666666,"Jeimer Candelario",13621,600869
"Miguel Andujar","- - -",140,24,5,1,1,5,27,0.361111111,0.416666666,"Miguel Andujar",15878,609280
"Josh Rojas","ARI",510,84,25,1,9,55,98,0.351744186,0.415697674,"Josh Rojas",19734,668942
"Bryan De La Cruz","MIA",355,50,20,0,13,19,90,0.308641975,0.41563786,"Bryan De La Cruz",19600,650559
"Bryce Harper","PHI",426,59,28,1,18,46,87,0.344947735,0.414634146,"Bryce Harper",11579,547180
"Darin Ruf","- - -",388,45,12,0,11,45,105,0.405172413,0.413793103,"Darin Ruf",9929,573131
"Tyler Stephenson","CIN",183,38,9,0,6,12,47,0.297520661,0.41322314,"Tyler Stephenson",17988,663886
"Jonathan India","CIN",431,68,16,2,10,31,94,0.360824742,0.412371134,"Jonathan India",21523,663697
"Johan Camargo","PHI",166,30,3,0,3,13,37,0.333333333,0.412280701,"Johan Camargo",14950,622666
"Luis Arraez","MIN",603,133,31,1,8,50,43,0.32938856,0.412228796,"Luis Arraez",18568,650333
"Adam Frazier","SEA",602,100,22,4,3,46,73,0.348195329,0.411889596,"Adam Frazier",15223,624428
"Matt Vierling","PHI",357,60,12,2,6,23,70,0.361538461,0.411538461,"Matt Vierling",21558,663837
"Jeff McNeil","NYM",589,125,39,1,9,40,61,0.35021097,0.411392405,"Jeff McNeil",15362,643446
"Jordan Luplow","ARI",234,20,5,0,11,25,60,0.445205479,0.410958904,"Jordan Luplow",16424,656669
"Jed Lowrie","OAK",184,22,5,0,3,15,39,0.410852713,0.410852713,"Jed Lowrie",4418,476704
"Jose Altuve","HOU",604,91,39,0,28,66,87,0.386574074,0.409722222,"Jose Altuve",5417,514888
"Tony Kemp","OAK",558,84,24,2,7,45,69,0.387951807,0.409638554,"Tony Kemp",14894,643393
"Brandon Drury","- - -",568,75,31,2,28,38,126,0.393939393,0.409090909,"Brandon Drury",11615,592273
"Vinnie Pasquantino","KCR",298,56,10,0,10,35,34,0.4,0.408888888,"Vinnie Pasquantino",27676,686469
"Michael A. Taylor","KCR",456,83,10,3,9,35,109,0.415282392,0.408637873,"Michael A. Taylor",11489,572191
"Mike Brosseau","MIL",160,25,5,0,6,14,48,0.430107526,0.40860215,"Mike Brosseau",19683,670712
"Whit Merrifield","- - -",550,86,28,1,11,38,85,0.394299287,0.408551068,"Whit Merrifield",11281,593160
"Kevin Smith","OAK",151,13,9,1,2,7,42,0.459183673,0.408163265,"Kevin Smith",20242,675656
"Adolis García","TEX",657,85,34,5,27,40,183,0.398126463,0.407494145,"Adolis Garcia",19287,666969
"Josh Jung","TEX",102,10,4,1,5,4,39,0.33898305,0.406779661,"Josh Jung",26299,673962
"Yuli Gurriel","HOU",584,84,40,0,8,30,73,0.408421052,0.406315789,"Yuli Gurriel",19198,493329
"Carson Kelly","ARI",354,42,18,0,7,29,71,0.397590361,0.405622489,"Carson Kelly",13620,608348
"Tommy La Stella","SFG",195,27,14,0,2,11,30,0.359477124,0.405228758,"Tommy La Stella",12371,600303
"Nick Gordon","MIN",443,69,28,4,9,19,105,0.352941176,0.405228758,"Nick Gordon",16337,624503
"Daulton Varsho","ARI",592,72,23,3,27,46,145,0.443271767,0.403693931,"Daulton Varsho",19918,662139
"Wil Myers","SDP",286,46,15,0,7,21,86,0.380681818,0.40340909,"Wil Myers",10047,571976
"Paul Goldschmidt","STL",651,102,41,0,35,79,141,0.408018867,0.403301886,"Paul Goldschmidt",9218,502671
"Aledmys Díaz","HOU",327,49,13,0,12,18,53,0.371541501,0.403162055,"Aledmys Diaz",15937,649557
"Spencer Torkelson","DET",404,48,16,1,8,37,99,0.406844106,0.403041825,"Spencer Torkelson",27465,679529
"Kerry Carpenter","DET",113,15,4,1,6,6,32,0.444444444,0.402777777,"Kerry Carpenter",25961,681481
"Gavin Sheets","CHW",410,57,19,0,15,27,86,0.447098976,0.402730375,"Gavin Sheets",19901,657757
"Victor Robles","WSN",407,64,10,2,6,17,104,0.390243902,0.402439024,"Victor Robles",18363,645302
"Tyler Wade","LAA",163,26,5,0,1,10,33,0.381443298,0.402061855,"Tyler Wade",15730,642180
"Keibert Ruiz","WSN",433,70,22,0,7,30,50,0.369942196,0.401734104,"Keibert Ruiz",19610,660688
"Robinson Chirinos","BAL",220,22,9,0,4,19,67,0.417322834,0.401574803,"Robinson Chirinos",3142,455139
"Nick Fortes","MIA",240,34,6,1,9,18,45,0.424418604,0.40116279,"Nick Fortes",21538,663743
"Harrison Bader","- - -",313,55,10,3,5,15,62,0.435344827,0.400862068,"Harrison Bader",18030,664056
"Corey Seager","TEX",663,87,24,1,33,58,103,0.389898989,0.4,"Corey Seager",13624,608369
"Kris Bryant","COL",181,32,12,0,5,17,27,0.385185185,0.4,"Kris Bryant",15429,592178
"Luke Williams","- - -",136,23,5,1,1,9,44,0.3875,0.4,"Luke Williams",19931,663897
"Terrin Vavra","BAL",103,19,2,1,1,12,19,0.314285714,0.4,"Terrin Vavra",24400,679631
"Seiya Suzuki","CHC",446,66,22,2,14,42,110,0.4,0.4,"Seiya Suzuki",30116,673548
"Jose Trevino","NYY",353,59,12,1,11,15,62,0.413919413,0.399267399,"Jose Trevino",16725,624431
"Didi Gregorius","PHI",232,31,9,4,1,13,36,0.410112359,0.398876404,"Didi Gregorius",6012,544369
"Trey Mancini","- - -",587,82,23,1,18,53,135,0.390745501,0.398457583,"Trey Mancini",15149,641820
"Kyle Garlick","MIN",162,23,3,0,9,8,48,0.378640776,0.398058252,"Kyle Garlick",18063,664247
"Diego Castillo","PIT",283,30,13,0,11,14,75,0.403141361,0.397905759,"Diego Castillo",19906,660636
"José Barrero","CIN",174,20,3,0,2,9,76,0.431818181,0.397727272,"Jose Barrero",23378,676480
"Abraham Toro","SEA",352,36,13,1,10,22,65,0.460076045,0.395437262,"Abraham Toro",19844,647351
"Ha-Seong Kim","SDP",582,87,29,3,11,51,100,0.392857142,0.395238095,"Ha-Seong Kim",27506,673490
"Enrique Hernández","BOS",402,50,24,0,6,34,71,0.425170068,0.394557823,"Enrique Hernandez",10472,571771
"C.J. Cron","COL",632,88,28,3,29,43,164,0.401442307,0.394230769,"C.J. Cron",12546,543068
"Eddie Rosario","ATL",270,35,12,1,5,17,68,0.409836065,0.393442622,"Eddie Rosario",12155,592696
"Eric Haase","DET",351,50,17,1,14,24,97,0.410480349,0.3930131,"Eric Haase",14111,606992
"Adam Engel","CHW",260,39,13,1,2,11,76,0.392857142,0.392857142,"Adam Engel",15082,641553
"Carlos Santana","- - -",506,50,18,0,19,71,88,0.438953488,0.39244186,"Carlos Santana",2396,467793
"Yoán Moncada","CHW",433,53,18,1,12,32,114,0.434628975,0.392226148,"Yoan Moncada",17232,660162
"Yordan Alvarez","HOU",561,76,29,2,37,78,106,0.393530997,0.390835579,"Yordan Alvarez",19556,670541
"Alan Trejo","COL",125,22,6,0,4,5,31,0.367816091,0.390804597,"Alan Trejo",20056,676701
"Jonah Heim","TEX",450,55,20,1,16,41,87,0.434375,0.390625,"Jonah Heim",16930,641680
"Ryan McKenna","BAL",172,25,10,0,2,11,55,0.37,0.39,"Ryan McKenna",19928,663630
"MJ Melendez","KCR",534,58,21,3,18,66,131,0.407738095,0.389880952,"MJ Melendez",22197,669004
"Matt Olson","ATL",699,70,44,0,34,75,170,0.423162583,0.389755011,"Matt Olson",14344,621566
"Tyler Naquin","- - -",334,37,19,4,11,19,93,0.399061032,0.389671361,"Tyler Naquin",13359,571980
"Rowdy Tellez","MIL",599,58,23,0,35,62,121,0.454987834,0.389294403,"Rowdy Tellez",15679,642133
"Bobby Dalbec","BOS",353,45,9,2,12,29,118,0.408866995,0.389162561,"Bobby Dalbec",19966,666915
"Jesse Winker","SEA",547,71,15,0,14,84,103,0.405633802,0.388732394,"Jesse Winker",13590,608385
"Jo Adell","LAA",285,38,12,2,8,11,107,0.40625,0.3875,"Jo Adell",20220,666176
"Dansby Swanson","ATL",696,119,32,1,25,49,182,0.4004329,0.387445887,"Dansby Swanson",18314,621020
"Reese McGuire","- - -",274,49,14,1,3,12,56,0.387434554,0.387434554,"Reese McGuire",15674,624512
"Cedric Mullins","BAL",672,105,32,4,16,47,126,0.435789473,0.387368421,"Cedric Mullins",17929,656775
"Mauricio Dubón","- - -",265,38,9,0,5,13,30,0.447004608,0.387096774,"Mauricio Dubon",16530,643289
"Freddie Freeman","LAD",708,129,47,2,21,84,102,0.338491295,0.386847195,"Freddie Freeman",5361,518692
"Franchy Cordero","BOS",275,27,17,1,8,28,92,0.386666666,0.386666666,"Franchy Cordero",14567,614173
"Tyler Nevin","BAL",184,25,4,0,2,20,46,0.385964912,0.385964912,"Tyler Nevin",17893,663527
"Shea Langeliers","OAK",153,14,10,1,6,9,53,0.395604395,0.384615384,"Shea Langeliers",25816,669127
"Adley Rutschman","BAL",470,52,35,1,13,65,86,0.384126984,0.384126984,"Adley Rutschman",26288,668939
"Kody Clemens","DET",127,8,4,0,5,8,33,0.476744186,0.38372093,"Kody Clemens",20572,665019
"Christian Walker","ARI",667,78,25,2,36,69,131,0.442265795,0.383442265,"Christian Walker",13419,572233
"Jorge Mateo","BAL",533,64,25,7,13,27,147,0.414492753,0.382608695,"Jorge Mateo",17273,622761
"Austin Hedges","CLE",338,37,4,0,7,25,78,0.437788018,0.382488479,"Austin Hedges",12976,595978
"J.D. Martinez","BOS",596,86,43,1,16,52,145,0.396946564,0.381679389,"J.D. Martinez",6184,502110
"Yadier Molina","STL",270,43,8,0,5,5,40,0.408071748,0.381165919,"Yadier Molina",7007,425877
"Tyrone Taylor","MIL",405,46,21,3,17,22,102,0.439560439,0.38095238,"Tyrone Taylor",13675,621438
"Kole Calhoun","TEX",424,49,14,1,12,27,136,0.376470588,0.380392156,"Kole Calhoun",11200,594777
"Albert Pujols","STL",351,45,14,0,24,28,55,0.453488372,0.379844961,"Albert Pujols",1177,405395
"Aristides Aquino","CIN",276,28,13,0,10,17,101,0.43670886,0.379746835,"Aristides Aquino",15482,606157
"Brandon Lowe","TBR",266,32,10,2,8,27,61,0.413793103,0.379310344,"Brandon Lowe",18882,664040
"Austin Riley","ATL",693,89,39,2,38,57,168,0.385809312,0.379157427,"Austin Riley",18360,663586
"Manny Machado","SDP",644,102,37,1,32,63,133,0.416107382,0.378076062,"Manny Machado",11493,592518
"Josh VanMeter","PIT",192,22,5,2,3,19,45,0.433070866,0.377952755,"Josh VanMeter",15170,642165
"Marcell Ozuna","ATL",507,64,19,0,23,31,122,0.43465909,0.377840909,"Marcell Ozuna",10324,542303
"Juan Yepez","STL",274,39,13,0,12,16,61,0.469387755,0.37755102,"Juan Yepez",18400,660766
"Ozzie Albies","ATL",269,37,16,0,8,16,47,0.44117647,0.37745098,"Ozzie Albies",16556,645277
"Daniel Vogelbach","- - -",461,54,19,1,18,73,114,0.41025641,0.377289377,"Daniel Vogelbach",14130,596129
"Mickey Moniak","- - -",112,11,3,1,3,4,44,0.475409836,0.37704918,"Mickey Moniak",19956,666160
"Luke Maile","CLE",206,27,10,0,3,19,54,0.438461538,0.376923076,"Luke Maile",13355,571912
"Jazz Chisholm Jr.","MIA",241,26,10,4,14,21,66,0.408163265,0.374149659,"Jazz Chisholm Jr.",20454,665862
"David Villar","SFG",181,20,6,1,9,18,58,0.444444444,0.373737373,"David Villar",24782,681584
"Michael Toglia","COL",120,12,8,2,2,9,44,0.388059701,0.373134328,"Michael Toglia",25845,669911
"Jake Lamb","- - -",111,11,6,1,3,11,38,0.423728813,0.372881355,"Jake Lamb",13329,571875
"Taylor Walls","TBR",466,42,18,2,8,52,120,0.418118466,0.372822299,"Taylor Walls",22458,670764
"Rob Refsnyder","BOS",177,30,11,0,6,15,46,0.345454545,0.372727272,"Rob Refsnyder",13770,608701
"Mitch Haniger","SEA",247,36,8,0,11,20,65,0.428571428,0.372670807,"Mitch Haniger",14274,571745
"Ryan Mountcastle","BAL",609,88,28,1,22,43,154,0.406862745,0.372549019,"Ryan Mountcastle",18373,663624
"Aaron Judge","NYY",696,87,28,0,62,111,175,0.435,0.3725,"Aaron Judge",15640,592450
"Zach McKinstry","- - -",185,19,6,3,5,16,52,0.380530973,0.371681415,"Zach McKinstry",19392,656716
"Keston Hiura","MIL",266,30,8,1,14,23,111,0.379032258,0.370967741,"Keston Hiura",20003,669374
"Elehuris Montero","COL",185,19,15,1,6,8,60,0.413793103,0.370689655,"Elehuris Montero",20543,660707
"Lewin Díaz","MIA",174,18,4,0,5,11,54,0.462962962,0.37037037,"Lewin Diaz",18365,650331
"Austin Meadows","DET",147,24,6,2,0,16,17,0.441441441,0.369369369,"Austin Meadows",15672,640457
"Jarred Kelenic","SEA",181,10,5,1,7,16,61,0.524271844,0.368932038,"Jarred Kelenic",22558,672284
"Francisco Mejía","TBR",299,42,22,0,6,7,65,0.386666666,0.368888888,"Francisco Mejia",16403,642336
"Evan Longoria","SFG",298,38,13,0,14,27,83,0.413978494,0.365591397,"Evan Longoria",9368,446334
"Luis Urías","MIL",472,63,17,1,16,50,99,0.432692307,0.365384615,"Luis Urias",16622,649966
"James McCann","NYM",191,25,6,0,3,11,46,0.403100775,0.364341085,"James McCann",12859,543510
"Marwin Gonzalez","NYY",207,21,7,0,6,14,54,0.401515151,0.363636363,"Marwin Gonzalez",5497,503556
"Charles Leblanc","MIA",169,27,10,0,4,12,53,0.401960784,0.362745098,"Charles Leblanc",19813,641779
"David Peralta","- - -",490,65,30,3,12,41,114,0.410876132,0.362537764,"David Peralta",2136,444482
"Jason Vosler","SFG",111,15,6,1,4,10,29,0.333333333,0.36231884,"Jason Vosler",16686,613564
"Taylor Trammell","SEA",117,7,9,0,4,13,33,0.449275362,0.36231884,"Taylor Trammell",19960,666211
"Bobby Witt Jr.","KCR",632,93,31,6,20,30,135,0.464208242,0.362255965,"Bobby Witt Jr.",25764,677951
"Pete Alonso","NYM",685,95,27,0,40,67,128,0.439330543,0.361924686,"Pete Alonso",19251,624413
"Alex Call","- - -",131,18,3,1,5,15,30,0.421686746,0.361445783,"Alex Call",19296,669743
"Nomar Mazara","SDP",171,32,8,0,2,10,40,0.386554621,0.361344537,"Nomar Mazara",14553,608577
"Joc Pederson","SFG",433,59,19,3,23,42,100,0.45,0.360714285,"Joc Pederson",11899,592626
"Hunter Renfroe","MIL",522,68,23,1,29,39,121,0.464788732,0.36056338,"Hunter Renfroe",15464,592669
"Salvador Perez","KCR",473,66,23,1,23,18,109,0.460176991,0.359882005,"Salvador Perez",7304,521692
"Jake Cave","MIN",177,20,7,3,5,11,49,0.444444444,0.358974358,"Jake Cave",14477,595909
"Seth Brown","OAK",555,61,26,3,25,51,146,0.440677966,0.358757062,"Seth Brown",18171,664913
"Omar Narváez","MIL",296,37,12,1,4,29,57,0.446078431,0.357843137,"Omar Narvaez",13338,553882
"Josh Lowe","TBR",198,24,12,2,2,15,66,0.391304347,0.356521739,"Josh Lowe",19953,666139
"Rhys Hoskins","PHI",672,80,33,2,30,72,169,0.41745283,0.356132075,"Rhys Hoskins",16472,656555
"Gleyber Torres","NYY",572,82,28,1,24,39,129,0.458646616,0.355889724,"Gleyber Torres",16997,650402
"Trevor Story","BOS",396,47,22,0,16,32,122,0.451882845,0.355648535,"Trevor Story",12564,596115
"Cody Bellinger","LAD",550,57,27,3,19,38,150,0.472222222,0.355555555,"Cody Bellinger",15998,641355
"Michael Massey","KCR",194,28,9,1,4,9,46,0.443548387,0.354838709,"Michael Massey",27684,686681
"Cavan Biggio","TOR",303,27,18,1,6,38,85,0.436046511,0.354651162,"Cavan Biggio",19252,624415
"Nate Eaton","KCR",122,20,4,3,1,10,30,0.455696202,0.354430379,"Nate Eaton",25055,681987
"David Fletcher","LAA",228,43,9,1,2,7,16,0.4,0.353846153,"David Fletcher",17992,664058
"Jake Cronenworth","SDP",684,89,30,4,17,70,131,0.477223427,0.353579175,"Jake Cronenworth",18036,630105
"Anthony Rendon","LAA",193,23,10,0,5,23,35,0.421052631,0.353383458,"Anthony Rendon",12861,543685
"Tyler Heineman","- - -",174,26,8,0,0,8,17,0.413533834,0.353383458,"Tyler Heineman",13897,623168
"Alcides Escobar","WSN",131,21,4,2,0,5,32,0.351648351,0.351648351,"Alcides Escobar",6310,444876
"Ryan Jeffers","MIN",236,26,10,1,7,23,62,0.459459459,0.351351351,"Ryan Jeffers",24618,680777
"Mike Moustakas","CIN",285,35,12,0,7,24,75,0.5,0.35,"Mike Moustakas",4892,519058
"Taylor Ward","LAA",564,92,22,2,23,60,120,0.431578947,0.35,"Taylor Ward",17548,621493
"Michael Pérez","- - -",132,12,0,0,6,10,32,0.494382022,0.348314606,"Michael Perez",12977,605421
"Kyle Higashioka","NYY",248,35,7,0,10,12,52,0.430939226,0.348066298,"Kyle Higashioka",5517,543309
"Mike Yastrzemski","SFG",558,54,31,2,17,61,141,0.462427745,0.343930635,"Mike Yastrzemski",14854,573262
"Mitch Garver","TEX",215,22,7,0,10,23,53,0.489051094,0.343065693,"Mitch Garver",15161,641598
"Wilmer Flores","SFG",602,72,28,1,19,59,103,0.466200466,0.342657342,"Wilmer Flores",5827,527038
"Willy Adames","MIL",617,72,31,0,31,49,166,0.458852867,0.341645885,"Willy Adames",15986,642715
"Patrick Wisdom","CHC",534,44,28,0,25,53,183,0.487804878,0.341463414,"Patrick Wisdom",13602,621550
"Eugenio Suárez","SEA",629,71,24,2,31,73,196,0.457386363,0.34090909,"Eugenio Suarez",12552,553993
"Kyle Tucker","HOU",609,81,28,1,30,59,95,0.469933184,0.340757238,"Kyle Tucker",18345,663656
"Matt Chapman","TOR",621,68,27,1,27,68,170,0.485254691,0.340482573,"Matt Chapman",16505,656305
"Luke Voit","- - -",568,69,22,0,22,55,179,0.403669724,0.339449541,"Luke Voit",14811,572228
"Marcus Semien","TEX",724,101,31,5,26,53,120,0.471663619,0.338208409,"Marcus Semien",12533,543760
"Aramis Garcia","CIN",115,20,2,0,1,3,34,0.378378378,0.337837837,"Aramis Garcia",16925,605244
"Josh Smith","TEX",253,35,5,0,2,28,50,0.423312883,0.337423312,"Josh Smith",26396,669701
"Darick Hall","PHI",142,16,8,1,9,5,44,0.456521739,0.336956521,"Darick Hall",19717,669742
"Mookie Betts","LAD",639,76,40,3,35,55,104,0.476694915,0.336864406,"Mookie Betts",13611,605141
"Rafael Ortega","CHC",371,54,14,1,7,44,74,0.449392712,0.336032388,"Rafael Ortega",10323,542364
"Danny Jansen","TOR",248,31,10,0,15,25,44,0.505681818,0.335227272,"Danny Jansen",16535,643376
"Alex Bregman","HOU",656,81,38,0,23,87,77,0.478170478,0.332640332,"Alex Bregman",17678,608324
"Kyle Schwarber","PHI",669,56,21,3,46,86,200,0.510638297,0.332446808,"Kyle Schwarber",16478,656941
"Anthony Rizzo","NYY",548,50,21,1,32,58,101,0.493150684,0.331506849,"Anthony Rizzo",3473,519203
"Paul DeJong","STL",237,18,9,0,6,21,79,0.503759398,0.330827067,"Paul DeJong",18015,657557
"Nick Pratto","KCR",182,12,9,1,7,19,66,0.531914893,0.329787234,"Nick Pratto",22117,668472
"Mike Ford","- - -",149,19,5,0,3,17,40,0.439560439,0.329670329,"Mike Ford",15585,645801
"José Ramírez","CLE",685,90,44,5,29,69,82,0.505681818,0.323863636,"Jose Ramirez",13510,608070
"Dylan Moore","SEA",255,27,11,2,6,34,75,0.5,0.323076923,"Dylan Moore",18042,664238
"Óscar Mercado","- - -",128,14,6,1,4,5,29,0.516129032,0.322580645,"Oscar Mercado",16375,640458
"TJ Friedl","CIN",258,31,10,5,8,20,40,0.5,0.322222222,"TJ Friedl",19522,670770
"Peyton Burdick","MIA",102,11,4,0,4,8,35,0.464285714,0.321428571,"Peyton Burdick",25459,680814
"Brett Phillips","- - -",225,18,6,0,5,16,94,0.443396226,0.320754716,"Brett Phillips",14735,621433
"Justin Turner","LAD",532,81,36,0,13,50,89,0.434108527,0.320413436,"Justin Turner",5235,457759
"LaMonte Wade Jr.","SFG",251,29,7,1,8,26,51,0.497005988,0.317365269,"LaMonte Wade Jr.",18126,664774
"Will Smith","LAD",578,79,26,3,24,56,96,0.471153846,0.317307692,"Will Smith",19197,669257
"Rougned Odor","BAL",472,53,19,3,13,32,109,0.490445859,0.315286624,"Rougned Odor",12282,596059
"Max Muncy","LAD",565,47,22,1,21,90,141,0.495412844,0.314984709,"Max Muncy",13301,571970
"Anthony Santander","BAL",647,81,24,0,33,55,122,0.497807017,0.313596491,"Anthony Santander",14551,623993
"Trayce Thompson","- - -",255,28,14,1,13,32,93,0.390625,0.3125,"Trayce Thompson",9952,572204
"Robbie Grossman","- - -",477,59,19,1,7,56,129,0.445614035,0.312280701,"Robbie Grossman",5254,543257
"Chris Taylor","LAD",454,51,25,3,10,44,160,0.425619834,0.309917355,"Chris Taylor",13757,621035
"Jesús Aguilar","- - -",507,74,19,0,16,28,119,0.451428571,0.308571428,"Jesus Aguilar",11342,542583
"Byron Buxton","MIN",382,32,13,3,28,34,116,0.511111111,0.306666666,"Byron Buxton",14161,621439
"Eli White","TEX",117,16,2,0,3,11,41,0.482142857,0.303571428,"Eli White",19346,642201
"Jorge Polanco","MIN",445,56,16,0,16,64,95,0.482142857,0.3,"Jorge Polanco",13152,593871
"Eduardo Escobar","NYM",542,69,26,4,20,40,129,0.473118279,0.298387096,"Eduardo Escobar",6153,500871
"Nolan Arenado","STL",620,90,42,1,30,52,72,0.498977505,0.296523517,"Nolan Arenado",9777,571448
"Stephen Vogt","OAK",191,15,4,1,7,17,46,0.528,0.296,"Stephen Vogt",5000,519390
"Kurt Suzuki","LAA",159,17,4,0,4,15,29,0.517857142,0.294642857,"Kurt Suzuki",8259,435559
"Adam Duvall","ATL",315,32,16,1,12,21,101,0.521276595,0.292553191,"Adam Duvall",10950,594807
"Mike Zunino","TBR",123,9,3,0,5,6,46,0.542857142,0.285714285,"Mike Zunino",13265,572287
"Cal Raleigh","SEA",415,30,20,1,27,38,122,0.557312252,0.28458498,"Cal Raleigh",21534,663728
"Seby Zavala","CHW",205,32,14,0,2,19,64,0.474137931,0.284482758,"Seby Zavala",18887,664874
"Oswaldo Cabrera","NYY",171,23,8,1,6,15,44,0.5,0.281818181,"Oswaldo Cabrera",21707,665828
"Curt Casali","- - -",176,21,4,0,5,24,50,0.49,0.28,"Curt Casali",12510,592200
"Joey Gallo","- - -",410,27,8,2,19,56,163,0.52688172,0.279569892,"Joey Gallo",14128,608336
"Brandon Belt","SFG",298,36,9,1,8,37,81,0.5,0.273809523,"Brandon Belt",10264,474832
"Nolan Gorman","STL",313,37,13,0,14,28,103,0.483333333,0.266666666,"Nolan Gorman",22263,669357
"Zack Collins","- - -",108,7,4,0,4,9,41,0.47368421,0.263157894,"Zack Collins",19181,641470
"Mike Trout","LAA",499,54,28,2,40,54,139,0.566666666,0.246666666,"Mike Trout",10155,545361
"JJ Bleday","MIA",238,17,10,2,5,30,67,0.525179856,0.237410071,"JJ Bleday",26368,668709
"Matt Carpenter","NYY",154,15,9,0,15,19,35,0.532608695,0.228260869,"Matt Carpenter",8090,572761
