Name,Team,PA,1B,2B,3B,HR,BB,SO,FB%,GB%,NameASCII,PlayerId,MLBAMID
"Garrett Hampson","COL",184,27,4,3,5,13,60,0.391752577,0.360824742,"Garrett Hampson",19262,641658
"Josh Reddick","HOU",210,30,11,1,4,20,42,0.408163265,0.360544217,"Josh Reddick",3892,502210
"Jorge Polanco","MIN",226,42,8,0,4,13,35,0.394285714,0.36,"Jorge Polanco",13152,593871
"Eduardo Escobar","ARI",222,29,7,3,4,15,41,0.402439024,0.359756097,"Eduardo Escobar",6153,500871
"Danny Jansen","TOR",147,13,3,0,6,21,31,0.393258426,0.359550561,"Danny Jansen",16535,643376
"George Springer","HOU",222,28,6,2,14,24,38,0.431372549,0.359477124,"George Springer",12856,543807
"Teoscar Hernández","TOR",207,32,7,0,16,14,63,0.3828125,0.359375,"Teoscar Hernandez",13066,606192
"Niko Goodrum","DET",179,16,7,1,5,18,69,0.456521739,0.358695652,"Niko Goodrum",12092,592348
"Salvador Perez","KCR",156,27,12,0,11,3,36,0.373913043,0.356521739,"Salvador Perez",7304,521692
"Yan Gomes","WSN",119,20,6,1,4,6,22,0.4,0.355555555,"Yan Gomes",9627,543228
"Dylan Moore","SEA",159,18,9,0,8,14,43,0.397849462,0.354838709,"Dylan Moore",18042,664238
"Anthony Rendon","LAA",232,33,11,1,9,38,31,0.43670886,0.354430379,"Anthony Rendon",12861,543685
"Tony Kemp","OAK",114,18,5,0,0,15,14,0.354430379,0.354430379,"Tony Kemp",14894,643393
"Victor Robles","WSN",189,28,5,1,3,9,53,0.345132743,0.3539823,"Victor Robles",18363,645302
"Kyle Seager","SEA",248,28,12,0,9,32,33,0.482954545,0.352272727,"Kyle Seager",9785,572122
"Eddie Rosario","MIN",231,34,7,0,13,19,34,0.46590909,0.352272727,"Eddie Rosario",12155,592696
"Mark Canha","OAK",243,28,12,2,5,37,54,0.443661971,0.352112676,"Mark Canha",11445,592192
"Matt Olson","OAK",245,22,4,1,14,34,77,0.442748091,0.351145038,"Matt Olson",14344,621566
"J.D. Martinez","BOS",237,22,16,0,7,22,59,0.435064935,0.35064935,"J.D. Martinez",6184,502110
"Ronald Acuña Jr.","ATL",202,15,11,0,14,38,60,0.43,0.35,"Ronald Acuna Jr.",18401,660670
"Martín Maldonado","HOU",165,19,4,0,6,27,51,0.373493975,0.34939759,"Martin Maldonado",6887,455117
"Pat Valaika","BAL",150,27,4,0,8,8,34,0.396226415,0.349056603,"Pat Valaika",14885,642162
"Paul Goldschmidt","STL",231,39,13,0,6,37,43,0.375838926,0.348993288,"Paul Goldschmidt",9218,502671
"Eugenio Suárez","CIN",231,17,8,0,15,30,67,0.469696969,0.348484848,"Eugenio Suarez",12552,553993
"Andrew McCutchen","PHI",241,36,9,0,10,22,48,0.435294117,0.347058823,"Andrew McCutchen",9847,457705
"Nick Castellanos","CIN",242,22,11,2,14,19,69,0.393333333,0.346666666,"Nick Castellanos",11737,592206
"Todd Frazier","- - -",172,23,9,1,4,11,42,0.434782608,0.339130434,"Todd Frazier",785,453943
"Mauricio Dubón","SFG",177,34,4,1,4,15,36,0.401639344,0.336065573,"Mauricio Dubon",16530,643289
"Justin Turner","LAD",175,32,9,1,4,18,26,0.44,0.336,"Justin Turner",5235,457759
"Alex Bregman","HOU",180,18,12,1,6,24,26,0.4140625,0.3359375,"Alex Bregman",17678,608324
"Rougned Odor","TEX",148,9,4,0,10,7,47,0.5,0.333333333,"Rougned Odor",12282,596059
"Wilmer Flores","SFG",213,29,11,1,12,13,36,0.435582822,0.331288343,"Wilmer Flores",5827,527038
"Edwin Encarnación","CHW",181,10,5,0,10,16,54,0.518867924,0.330188679,"Edwin Encarnacion",2151,429665
"Marcus Semien","OAK",236,30,9,1,7,25,50,0.465838509,0.329192546,"Marcus Semien",12533,543760
"Brandon Lowe","TBR",224,27,9,2,14,25,58,0.430656934,0.328467153,"Brandon Lowe",18882,664040
"Tucker Barnhart","CIN",110,12,3,0,5,12,28,0.43283582,0.328358208,"Tucker Barnhart",10200,571466
"Kurt Suzuki","WSN",129,20,8,0,2,11,19,0.431578947,0.326315789,"Kurt Suzuki",8259,435559
"Gregory Polanco","PIT",174,11,6,0,7,13,65,0.463157894,0.326315789,"Gregory Polanco",12907,570256
"Mookie Betts","LAD",246,38,9,1,16,24,38,0.461538461,0.324175824,"Mookie Betts",13611,605141
"Max Kepler","MIN",196,21,9,0,9,22,36,0.455882352,0.323529411,"Max Kepler",12144,596146
"Renato Núñez","BAL",216,28,10,0,12,17,64,0.446969696,0.318181818,"Renato Nunez",14503,600524
"Freddie Freeman","ATL",262,36,23,1,13,45,37,0.372881355,0.31638418,"Freddie Freeman",5361,518692
"Brian Goodwin","- - -",164,15,9,1,6,17,54,0.413043478,0.315217391,"Brian Goodwin",12858,571718
"Travis Shaw","TOR",180,23,10,0,6,16,50,0.47368421,0.307017543,"Travis Shaw",11982,543768
"Brandon Belt","SFG",179,23,13,1,9,30,36,0.423423423,0.306306306,"Brandon Belt",10264,474832
"José Ramírez","CLE",254,30,16,1,17,31,43,0.511363636,0.301136363,"Jose Ramirez",13510,608070
"Chance Sisco","BAL",121,13,4,0,4,17,41,0.368421052,0.298245614,"Chance Sisco",15694,642082
"Trevor Story","COL",259,40,13,4,11,24,63,0.476744186,0.296511627,"Trevor Story",12564,596115
"Adam Duvall","ATL",209,21,8,0,16,15,54,0.540145985,0.291970802,"Adam Duvall",10950,594807
"Rhys Hoskins","PHI",185,18,9,0,10,29,43,0.518518518,0.287037037,"Rhys Hoskins",16472,656555
"Paul DeJong","STL",174,29,6,0,3,17,50,0.443396226,0.273584905,"Paul DeJong",18015,657557
"Joey Gallo","TEX",226,17,8,0,10,29,79,0.550458715,0.266055045,"Joey Gallo",14128,608336
"Austin Meadows","TBR",152,14,8,1,4,17,50,0.535714285,0.261904761,"Austin Meadows",15672,640457
"Matt Chapman","OAK",152,12,9,2,10,8,54,0.505617977,0.258426966,"Matt Chapman",16505,656305
"Mike Trout","LAA",241,28,9,2,17,35,56,0.50340136,0.25170068,"Mike Trout",10155,545361
"Will Smith","LAD",137,16,9,0,8,20,22,0.494623655,0.236559139,"Will Smith",19197,669257
"Anthony Santander","BAL",165,15,13,1,11,10,25,0.496062992,0.236220472,"Anthony Santander",14551,623993
