Name,Team,PA,1B,2B,3B,HR,BB,SO,FB%,GB%,NameASCII,PlayerId,MLBAMID
"Jeff McNeil","NYM",648,119,25,4,10,39,65,0.382239382,0.416988416,"Jeff McNeil",15362,643446
"Brice Turang","MIL",448,70,9,3,6,38,94,0.394136807,0.41693811,"Brice Turang",22186,668930
"Ian Happ","CHC",691,84,35,4,21,99,153,0.37037037,0.416666666,"Ian Happ",17919,664023
"Jordan Westburg","BAL",228,32,17,2,3,16,56,0.363636363,0.415584415,"Jordan Westburg",27815,676059
"Jace Peterson","- - -",430,59,10,4,6,47,101,0.386029411,0.415441176,"Jace Peterson",12325,607054
"Ryan McKenna","BAL",139,22,7,0,2,9,40,0.365853658,0.414634146,"Ryan McKenna",19928,663630
"Kody Clemens","PHI",148,21,7,0,4,8,40,0.363636363,0.414141414,"Kody Clemens",20572,665019
"Jason Heyward","LAD",377,52,23,0,15,34,64,0.435897435,0.413919413,"Jason Heyward",4940,518792
"Jarren Duran","BOS",362,54,34,2,8,24,90,0.330578512,0.41322314,"Jarren Duran",24617,680776
"Austin Riley","ATL",715,107,32,3,37,59,172,0.402105263,0.412631578,"Austin Riley",18360,663586
"Luis Campusano","SDP",174,38,7,0,7,7,21,0.363636363,0.412587412,"Luis Campusano",22217,669134
"Alec Burleson","STL",347,48,20,1,8,23,45,0.367041198,0.411985018,"Alec Burleson",27615,676475
"Nick Castellanos","PHI",671,102,37,2,29,36,185,0.369127516,0.411633109,"Nick Castellanos",11737,592206
"Paul Goldschmidt","STL",687,103,31,0,25,87,161,0.372413793,0.411494252,"Paul Goldschmidt",9218,502671
"Anthony Volpe","NYY",601,65,23,4,21,52,167,0.370967741,0.411290322,"Anthony Volpe",27647,683011
"Sean Murphy","ATL",438,51,21,0,21,49,98,0.384615384,0.41025641,"Sean Murphy",19352,669221
"Brandon Nimmo","NYM",682,102,30,6,24,74,146,0.391982182,0.409799554,"Brandon Nimmo",12927,607043
"Nick Ahmed","ARI",210,29,10,1,2,12,52,0.340277777,0.409722222,"Nick Ahmed",12147,605113
"Zack Gelof","OAK",300,37,20,1,14,26,82,0.335106382,0.409574468,"Zack Gelof",29766,680869
"Bryan De La Cruz","MIA",626,98,32,0,19,40,142,0.357466063,0.409502262,"Bryan De La Cruz",19600,650559
"Taylor Ward","LAA",409,58,18,0,14,39,80,0.427046263,0.409252669,"Taylor Ward",17548,621493
"Lawrence Butler","OAK",129,18,4,0,4,4,35,0.443181818,0.409090909,"Lawrence Butler",22542,671732
"Randal Grichuk","- - -",471,67,31,2,16,29,96,0.385294117,0.408823529,"Randal Grichuk",10243,545341
"Ji Man Choi","- - -",117,6,5,0,6,10,35,0.394366197,0.408450704,"Ji Man Choi",5452,596847
"Chas McCormick","HOU",457,69,17,2,22,40,117,0.38028169,0.408450704,"Chas McCormick",19599,676801
"Alan Trejo","COL",227,33,11,0,4,16,51,0.337579617,0.407643312,"Alan Trejo",20056,676701
"Yuli Gurriel","MIA",329,50,16,3,4,26,44,0.426356589,0.406976744,"Yuli Gurriel",19198,493329
"Donovan Solano","MIN",450,79,26,1,5,40,100,0.325423728,0.406779661,"Donovan Solano",8623,456781
"Austin Nola","SDP",154,15,3,0,1,18,31,0.427083333,0.40625,"Austin Nola",15941,543592
"Brandon Lowe","TBR",436,50,15,1,21,50,119,0.448275862,0.406130268,"Brandon Lowe",18882,664040
"Ha-Seong Kim","SDP",626,100,23,0,17,75,124,0.388489208,0.405275779,"Ha-Seong Kim",27506,673490
"Luis Guillorme","NYM",120,16,6,1,1,10,28,0.367088607,0.405063291,"Luis Guillorme",16451,641645
"Matthew Batten","SDP",139,23,6,0,2,17,30,0.393258426,0.404494382,"Matthew Batten",20157,676946
"Kyle Isbel","KCR",313,41,22,2,5,17,59,0.430434782,0.404347826,"Kyle Isbel",21614,664728
"Andrew Knizner","STL",241,33,11,0,10,12,62,0.428571428,0.403726708,"Andrew Knizner",19514,668800
"Whit Merrifield","TOR",592,111,27,0,11,36,101,0.374722838,0.403547671,"Whit Merrifield",11281,593160
"Jared Triolo","PIT",209,42,9,0,3,24,63,0.319327731,0.403361344,"Jared Triolo",25807,669707
"Manny Machado","SDP",601,89,21,0,30,50,109,0.445454545,0.402272727,"Manny Machado",11493,592518
"Trevor Story","BOS",168,20,9,0,3,9,55,0.421568627,0.401960784,"Trevor Story",12564,596115
"Josh Rojas","- - -",350,56,17,0,4,27,81,0.367521367,0.401709401,"Josh Rojas",19734,668942
"Jurickson Profar","- - -",521,73,27,2,9,50,90,0.371657754,0.401069518,"Jurickson Profar",10815,595777
"Eddie Rosario","ATL",516,74,24,3,21,34,122,0.37815126,0.400560224,"Eddie Rosario",12155,592696
"Jeimer Candelario","- - -",576,63,39,3,22,53,127,0.405759162,0.40052356,"Jeimer Candelario",13621,600869
"Corey Seager","TEX",536,81,42,0,33,49,88,0.397468354,0.4,"Corey Seager",13624,608369
"José Barrero","CIN",149,19,8,0,2,15,44,0.377777777,0.4,"Jose Barrero",23378,676480
"Lenyn Sosa","CHW",173,21,6,0,6,5,40,0.390243902,0.398373983,"Lenyn Sosa",22896,672820
"Tucupita Marcano","PIT",220,30,12,2,3,10,35,0.391304347,0.397515527,"Tucupita Marcano",22871,672779
"Alex Kirilloff","MIN",319,50,14,1,11,28,80,0.294117647,0.397058823,"Alex Kirilloff",20325,666135
"Marcell Ozuna","ATL",592,75,29,1,40,57,134,0.407035175,0.396984924,"Marcell Ozuna",10324,542303
"Josh Lowe","TBR",501,81,33,2,20,31,124,0.390670553,0.396501457,"Josh Lowe",19953,666139
"Trea Turner","PHI",691,104,35,5,26,45,150,0.393877551,0.395918367,"Trea Turner",16252,607208
"Michael Toglia","COL",152,14,5,0,4,10,50,0.428571428,0.395604395,"Michael Toglia",25845,669911
"Paul DeJong","- - -",400,50,13,0,14,21,121,0.411067193,0.395256916,"Paul DeJong",18015,657557
"Ezequiel Duran","TEX",439,74,22,2,14,23,120,0.384615384,0.395104895,"Ezequiel Duran",23733,677649
"Joc Pederson","SFG",425,52,14,3,15,57,89,0.416974169,0.394833948,"Joc Pederson",11899,592626
"Casey Schmitt","SFG",277,32,15,0,5,13,65,0.384210526,0.394736842,"Casey Schmitt",27577,669477
"Gary Sánchez","- - -",267,24,9,0,19,21,67,0.468571428,0.394285714,"Gary Sanchez",11442,596142
"Ryan Jeffers","MIN",335,48,15,2,14,33,93,0.424870466,0.393782383,"Ryan Jeffers",24618,680777
"Stuart Fairchild","CIN",255,27,16,2,5,25,69,0.386666666,0.393333333,"Stuart Fairchild",20321,656413
"Seby Zavala","- - -",193,19,4,0,7,12,70,0.373831775,0.392523364,"Seby Zavala",18887,664874
"Gleyber Torres","NYY",672,108,28,2,25,67,98,0.396414342,0.392430278,"Gleyber Torres",16997,650402
"Jose Siri","TBR",364,35,13,2,25,20,130,0.449760765,0.392344497,"Jose Siri",17452,642350
"Kyle Higashioka","NYY",260,34,13,0,10,14,74,0.409356725,0.391812865,"Kyle Higashioka",5517,543309
"Willi Castro","MIN",409,60,18,5,9,34,99,0.415019762,0.391304347,"Willi Castro",17338,650489
"J.P. Crawford","SEA",638,88,35,0,19,94,125,0.376528117,0.391198044,"J.P. Crawford",15491,641487
"Andrew Benintendi","CHW",621,106,34,2,5,52,89,0.346723044,0.391120507,"Andrew Benintendi",17901,643217
"James McCann","BAL",226,26,14,0,6,9,57,0.390728476,0.390728476,"James McCann",12859,543510
"Jake Cave","PHI",203,25,8,1,5,15,55,0.41221374,0.389312977,"Jake Cave",14477,595909
"Jonathan India","CIN",529,71,23,0,17,52,109,0.394886363,0.389204545,"Jonathan India",21523,663697
"Jesse Winker","MIL",197,27,5,0,1,26,51,0.353448275,0.387931034,"Jesse Winker",13590,608385
"Nolan Arenado","STL",612,95,26,2,26,41,101,0.40471092,0.387580299,"Nolan Arenado",9777,571448
"Matt McLain","CIN",403,63,23,4,16,31,115,0.370967741,0.387096774,"Matt McLain",29695,680574
"Matt Olson","ATL",720,88,27,3,54,104,167,0.435955056,0.386516853,"Matt Olson",14344,621566
"Keibert Ruiz","WSN",562,94,24,0,18,31,58,0.391862955,0.385438972,"Keibert Ruiz",19610,660688
"DJ Stewart","NYM",185,19,9,0,11,15,56,0.432692307,0.384615384,"DJ Stewart",17766,621466
"TJ Friedl","CIN",556,88,22,8,18,47,90,0.419098143,0.384615384,"TJ Friedl",19522,670770
"Kyle Tucker","HOU",674,92,37,5,29,80,92,0.424796747,0.384146341,"Kyle Tucker",18345,663656
"Nelson Velázquez","- - -",179,15,6,0,17,14,51,0.473214285,0.383928571,"Nelson Velazquez",23359,676369
"Kris Bryant","COL",335,50,10,0,10,29,68,0.387931034,0.383620689,"Kris Bryant",15429,592178
"Jake Fraley","CIN",380,53,18,0,15,37,71,0.390977443,0.383458646,"Jake Fraley",19260,641584
"Evan Longoria","ARI",237,27,9,0,11,23,73,0.425531914,0.382978723,"Evan Longoria",9368,446334
"Geraldo Perdomo","ARI",495,70,20,4,6,64,86,0.430379746,0.382911392,"Geraldo Perdomo",22799,672695
"Willie Calhoun","NYY",149,20,7,0,5,14,20,0.417391304,0.382608695,"Willie Calhoun",17838,641432
"Christian Walker","ARI",661,79,36,2,33,62,127,0.44924406,0.382289416,"Christian Walker",13419,572233
"LaMonte Wade Jr.","SFG",519,77,14,2,17,76,95,0.413173652,0.38023952,"LaMonte Wade Jr.",18126,664774
"Bobby Witt Jr.","KCR",694,108,28,11,30,40,121,0.435361216,0.380228136,"Bobby Witt Jr.",25764,677951
"Jake Bauers","NYY",272,22,15,0,12,27,95,0.426666666,0.38,"Jake Bauers",15194,641343
"Chad Wallach","LAA",172,18,5,1,7,13,57,0.43,0.38,"Chad Wallach",17161,595453
"Cavan Biggio","TOR",338,47,12,0,9,40,88,0.415,0.38,"Cavan Biggio",19252,624415
"Blake Perkins","MIL",168,20,7,0,4,23,46,0.47368421,0.378947368,"Blake Perkins",19921,663368
"Zach Neto","LAA",329,39,17,0,9,20,77,0.41588785,0.378504672,"Zach Neto",31347,687263
"Garrett Stubbs","PHI",125,17,4,1,1,9,29,0.5,0.378378378,"Garrett Stubbs",18067,596117
"Ozzie Albies","ATL",660,99,30,5,33,46,107,0.424547283,0.378269617,"Ozzie Albies",16556,645277
"Alex Call","WSN",439,52,14,1,8,53,78,0.470790378,0.378006872,"Alex Call",19296,669743
"Max Kepler","MIN",491,66,22,2,24,45,106,0.44345238,0.37797619,"Max Kepler",12144,596146
"Logan O'Hoppe","LAA",199,23,6,0,14,14,48,0.481481481,0.377777777,"Logan O'Hoppe",24729,681351
"Gavin Sheets","CHW",344,43,10,0,10,28,66,0.465863453,0.37751004,"Gavin Sheets",19901,657757
"Brett Wisely","SFG",131,14,5,0,2,9,40,0.389610389,0.376623376,"Brett Wisely",27735,689172
"J.T. Realmuto","PHI",540,70,28,5,20,35,138,0.424157303,0.376404494,"J.T. Realmuto",11739,592663
"Spencer Steer","CIN",665,95,37,3,23,68,139,0.429530201,0.375838926,"Spencer Steer",26323,668715
"James Outman","LAD",567,78,16,3,23,68,181,0.41118421,0.375,"James Outman",24770,681546
"Ryan Noda","OAK",495,54,22,1,16,77,170,0.39574468,0.374468085,"Ryan Noda",23312,676116
"Enrique Hernández","- - -",508,76,23,0,11,34,97,0.435828877,0.37433155,"Enrique Hernandez",10472,571771
"Carlos Pérez","OAK",189,28,4,0,6,13,40,0.41221374,0.374045801,"Carlos Perez",10642,542208
"Rowdy Tellez","MIL",351,44,9,1,13,35,86,0.430434782,0.373913043,"Rowdy Tellez",15679,642133
"Yan Gomes","CHC",419,70,20,2,10,21,81,0.402597402,0.373376623,"Yan Gomes",9627,543228
"Will Benson","CIN",329,45,15,8,11,40,103,0.394594594,0.372972972,"Will Benson",21853,666181
"Jake Cronenworth","SDP",522,64,24,7,10,46,97,0.405555555,0.372222222,"Jake Cronenworth",18036,630105
"Will Smith","LAD",554,79,21,2,19,63,89,0.439276485,0.372093023,"Will Smith",19197,669257
"Miguel Vargas","LAD",304,24,15,4,7,38,61,0.467336683,0.371859296,"Miguel Vargas",20178,678246
"Alfonso Rivas III","- - -",123,11,10,1,3,9,36,0.410958904,0.369863013,"Alfonso Rivas III",21560,663845
"Francisco Mejía","TBR",160,18,11,0,5,6,38,0.45614035,0.368421052,"Francisco Mejia",16403,642336
"Adolis García","TEX",632,68,29,0,39,65,175,0.468911917,0.367875647,"Adolis Garcia",19287,666969
"Jake Rogers","DET",365,41,11,0,21,28,118,0.418604651,0.36744186,"Jake Rogers",19452,668670
"Triston Casas","BOS",502,66,21,2,24,70,126,0.422950819,0.367213114,"Triston Casas",22514,671213
"Nick Pratto","KCR",345,48,16,0,7,29,138,0.366279069,0.366279069,"Nick Pratto",22117,668472
"David Fry","CLE",113,14,6,0,4,8,30,0.450704225,0.366197183,"David Fry",24934,681807
"Pete Alonso","NYM",658,54,21,2,46,65,151,0.477434679,0.365795724,"Pete Alonso",19251,624413
"Adam Frazier","BAL",455,63,21,2,13,32,68,0.368115942,0.365217391,"Adam Frazier",15223,624428
"Harrison Bader","- - -",344,53,12,2,7,17,59,0.467680608,0.365019011,"Harrison Bader",18030,664056
"Shea Langeliers","OAK",490,47,19,4,22,34,143,0.488599348,0.364820846,"Shea Langeliers",25816,669127
"Seth Brown","OAK",378,42,19,1,14,30,101,0.475409836,0.364754098,"Seth Brown",18171,664913
"Josh Jung","TEX",515,78,25,1,23,30,151,0.392097264,0.364741641,"Josh Jung",26299,673962
"Luis Robert Jr.","CHW",595,69,36,1,38,30,172,0.438829787,0.364361702,"Luis Robert Jr.",20043,673357
"Charlie Blackmon","COL",413,63,24,5,8,39,55,0.402597402,0.363636363,"Charlie Blackmon",7859,453568
"Drew Waters","KCR",337,45,11,5,8,27,107,0.404040404,0.363636363,"Drew Waters",20505,671221
"Jonah Heim","TEX",501,72,28,0,18,40,96,0.425824175,0.362637362,"Jonah Heim",16930,641680
"Salvador Perez","KCR",580,93,21,0,23,19,135,0.408759124,0.362530413,"Salvador Perez",7304,521692
"Connor Joe","PIT",472,56,31,4,11,50,110,0.410596026,0.360927152,"Connor Joe",16572,656582
"Willy Adames","MIL",638,65,29,2,24,71,165,0.446700507,0.360406091,"Willy Adames",15986,642715
"Corey Julks","HOU",323,53,14,0,6,22,75,0.386666666,0.36,"Corey Julks",20311,667452
"Vinnie Pasquantino","KCR",260,31,17,0,9,25,31,0.425,0.36,"Vinnie Pasquantino",27676,686469
"MJ Melendez","KCR",602,75,29,5,16,62,170,0.435967302,0.359673024,"MJ Melendez",22197,669004
"J.D. Martinez","LAD",479,55,27,2,33,34,149,0.417808219,0.359589041,"J.D. Martinez",6184,502110
"Cody Bellinger","CHC",556,97,29,1,26,40,87,0.433962264,0.358490566,"Cody Bellinger",15998,641355
"Jorge Soler","MIA",580,66,24,0,36,66,141,0.463215258,0.356948228,"Jorge Soler",14221,624585
"Justin Turner","BOS",626,100,31,0,23,51,110,0.414096916,0.356828193,"Justin Turner",5235,457759
"Nick Maton","DET",293,26,9,0,8,38,73,0.480225988,0.355932203,"Nick Maton",21635,665155
"Cedric Mullins","BAL",455,53,23,3,15,43,101,0.490066225,0.354304635,"Cedric Mullins",17929,656775
"Alex Bregman","HOU",724,106,28,4,25,92,87,0.459962756,0.353817504,"Alex Bregman",17678,608324
"Mitch Haniger","SFG",229,24,13,1,6,15,65,0.435374149,0.353741496,"Mitch Haniger",14274,571745
"Freddie Freeman","LAD",730,121,59,2,29,72,121,0.370441458,0.353166986,"Freddie Freeman",5361,518692
"Trent Grisham","SDP",555,48,31,1,13,75,154,0.428104575,0.352941176,"Trent Grisham",18564,663757
"Taylor Walls","TBR",349,39,12,2,8,44,92,0.461904761,0.352380952,"Taylor Walls",22458,670764
"Parker Meadows","DET",145,20,4,2,3,17,37,0.420454545,0.352272727,"Parker Meadows",23800,678009
"Yordan Alvarez","HOU",496,64,24,1,31,69,92,0.45482866,0.352024922,"Yordan Alvarez",19556,670541
"Anthony Rendon","LAA",183,27,6,0,2,25,27,0.432,0.352,"Anthony Rendon",12861,543685
"Royce Lewis","MIN",239,45,7,0,15,20,55,0.438271604,0.351851851,"Royce Lewis",20437,668904
"Martín Maldonado","HOU",407,42,12,0,15,30,139,0.433789954,0.351598173,"Martin Maldonado",6887,455117
"Jesús Aguilar","OAK",115,16,2,0,5,8,31,0.459459459,0.351351351,"Jesus Aguilar",11342,542583
"Zach McKinstry","DET",518,73,21,4,9,44,113,0.4305949,0.351274787,"Zach McKinstry",19392,656716
"Anthony Santander","BAL",656,82,41,1,28,55,152,0.496613995,0.349887133,"Anthony Santander",14551,623993
"Matt Chapman","TOR",581,64,39,2,17,62,165,0.494219653,0.349710982,"Matt Chapman",16505,656305
"Kevin Pillar","ATL",206,26,10,0,9,6,50,0.409395973,0.348993288,"Kevin Pillar",12434,607680
"Jon Singleton","- - -",105,10,3,0,2,13,23,0.478260869,0.347826086,"Jon Singleton",10441,572138
"José Ramírez","CLE",691,107,36,5,24,73,73,0.428308823,0.34742647,"Jose Ramirez",13510,608070
"Zack Short","DET",253,29,9,0,7,28,66,0.490196078,0.346405228,"Zack Short",19562,670097
"Christian Encarnacion-Strand","CIN",241,40,7,0,13,14,69,0.385620915,0.346405228,"Christian Encarnacion-Strand",30011,687952
"Spencer Torkelson","DET",684,75,34,1,31,67,171,0.468181818,0.345454545,"Spencer Torkelson",27465,679529
"Kyle Schwarber","PHI",720,48,19,1,47,126,215,0.494623655,0.344086021,"Kyle Schwarber",16478,656941
"Riley Adams","WSN",158,20,13,2,4,11,45,0.404040404,0.343434343,"Riley Adams",19864,656180
"David Villar","SFG",140,7,6,0,5,11,45,0.455696202,0.341772151,"David Villar",24782,681584
"Francisco Lindor","NYM",687,87,33,2,31,66,137,0.457627118,0.341101694,"Francisco Lindor",12916,596019
"Tyrone Taylor","MIL",243,26,17,1,10,8,55,0.443181818,0.34090909,"Tyrone Taylor",13675,621438
"Miguel Amaya","CHC",156,19,4,0,5,12,40,0.472527472,0.34065934,"Miguel Amaya",21693,665804
"Danny Jansen","TOR",301,29,15,0,17,23,62,0.524271844,0.339805825,"Danny Jansen",16535,643376
"Mike Moustakas","- - -",386,60,15,0,12,23,95,0.449056603,0.339622641,"Mike Moustakas",4892,519058
"Eugenio Suárez","SEA",694,88,29,0,22,70,214,0.432911392,0.339240506,"Eugenio Suarez",12552,553993
"Marcus Semien","TEX",753,112,40,4,29,72,110,0.465486725,0.338053097,"Marcus Semien",12533,543760
"Kole Calhoun","CLE",174,21,7,0,6,13,37,0.459016393,0.336065573,"Kole Calhoun",11200,594777
"Endy Rodríguez","PIT",204,29,7,2,3,17,49,0.423357664,0.335766423,"Endy Rodriguez",25332,682848
"Brent Rooker","OAK",526,63,20,1,30,49,172,0.47118644,0.33559322,"Brent Rooker",19627,667670
"Max Muncy","LAD",579,48,17,1,36,85,153,0.492537313,0.334328358,"Max Muncy",13301,571970
"Anthony Rizzo","NYY",421,65,14,0,12,35,97,0.409420289,0.333333333,"Anthony Rizzo",3473,519203
"Jared Walsh","LAA",116,5,4,0,4,11,45,0.508771929,0.333333333,"Jared Walsh",18607,665120
"Mike Trout","LAA",362,48,14,1,18,45,104,0.427184466,0.330097087,"Mike Trout",10155,545361
"Trayce Thompson","- - -",179,17,2,0,6,24,77,0.486842105,0.328947368,"Trayce Thompson",9952,572204
"Trevor Larnach","MIN",212,21,7,3,8,27,72,0.477876106,0.327433628,"Trevor Larnach",21501,663616
"Andruw Monasterio","MIL",315,55,14,1,3,28,66,0.414746543,0.32718894,"Andruw Monasterio",19455,655316
"Daulton Varsho","TOR",581,70,23,3,20,45,135,0.472295514,0.324538258,"Daulton Varsho",19918,662139
"José Caballero","SEA",280,37,9,1,4,28,66,0.479041916,0.323353293,"Jose Caballero",23401,676609
"Matt Wallner","MIN",254,27,11,1,14,28,80,0.47368421,0.32330827,"Matt Wallner",26466,670242
"Mike Yastrzemski","SFG",381,38,23,1,15,45,99,0.458515283,0.323144104,"Mike Yastrzemski",14854,573262
"Rougned Odor","SDP",157,15,9,0,4,17,37,0.43,0.32,"Rougned Odor",12282,596059
"Robbie Grossman","TEX",420,50,23,1,10,57,98,0.467680608,0.319391634,"Robbie Grossman",5254,543257
"Wilmer Flores","SFG",454,70,22,0,23,41,63,0.466666666,0.318840579,"Wilmer Flores",5827,527038
"Isaac Paredes","TBR",571,68,24,0,31,58,104,0.470437017,0.318766066,"Isaac Paredes",20036,670623
"Stone Garrett","WSN",271,37,17,0,9,26,82,0.394904458,0.318471337,"Stone Garrett",19273,656448
"Byron Buxton","MIN",347,28,17,1,17,35,109,0.542713567,0.316582914,"Byron Buxton",14161,621439
"Mike Ford","SEA",251,28,6,0,16,24,81,0.496402877,0.316546762,"Mike Ford",15585,645801
"Cal Raleigh","SEA",569,65,23,1,30,54,158,0.485955056,0.314606741,"Cal Raleigh",21534,663728
"Mickey Moniak","LAA",323,50,21,2,14,9,113,0.446153846,0.312820512,"Mickey Moniak",19956,666160
"Bo Naylor","CLE",230,23,13,0,11,30,53,0.5,0.308219178,"Bo Naylor",21865,666310
"Patrick Wisdom","CHC",302,23,8,1,23,30,111,0.52866242,0.305732484,"Patrick Wisdom",13602,621550
"Chris Taylor","LAD",384,49,15,1,15,41,125,0.446009389,0.305164319,"Chris Taylor",13757,621035
"René Pinto","TBR",105,17,3,0,6,2,34,0.449275362,0.304347826,"Rene Pinto",19859,650907
"Aaron Judge","NYY",458,45,16,0,37,88,130,0.5,0.304166666,"Aaron Judge",15640,592450
"Michael Massey","KCR",461,64,18,1,15,24,99,0.449848024,0.303951367,"Michael Massey",27684,686681
"Mitch Garver","TEX",344,50,11,0,19,44,82,0.481308411,0.303738317,"Mitch Garver",15161,641598
"Brandon Belt","TOR",404,44,23,0,19,61,141,0.482051282,0.302564102,"Brandon Belt",10264,474832
"Joey Gallo","MIN",332,19,9,1,21,48,142,0.582733812,0.294964028,"Joey Gallo",14128,608336
"Dylan Moore","SEA",165,13,9,1,7,16,56,0.573033707,0.292134831,"Dylan Moore",18042,664238
"Cade Marlowe","SEA",100,13,3,2,3,12,33,0.509090909,0.29090909,"Cade Marlowe",25505,687799
"Nolan Gorman","STL",464,52,17,0,27,53,148,0.48076923,0.288461538,"Nolan Gorman",22263,669357
"Jorge Polanco","MIN",343,45,18,0,14,36,88,0.467592592,0.287037037,"Jorge Polanco",13152,593871
"Jack Suwinski","PIT",534,51,21,2,26,75,172,0.535714285,0.278571428,"Jack Suwinski",22244,669261
"Mookie Betts","LAD",693,99,40,1,39,96,107,0.485477178,0.278008298,"Mookie Betts",13611,605141
"Matt Carpenter","SDP",237,16,12,0,5,41,67,0.568,0.272,"Matt Carpenter",8090,572761
"Omar Narváez","NYM",146,20,5,0,2,14,27,0.509615384,0.259615384,"Omar Narvaez",13338,553882
"Davis Schneider","TOR",141,11,12,1,8,21,43,0.520547945,0.205479452,"Davis Schneider",23565,676914
"Adam Duvall","BOS",353,32,24,2,21,22,110,0.56744186,0.204651162,"Adam Duvall",10950,594807
